time,flux
2902.0975766426973,115216.5625
2902.1202614684908,114856.1328125
2902.1427148152384,115113.140625
2902.165399638704,114931.4140625
2902.188084461238,115251.2890625
2902.210537805193,114715.5703125
2902.2332226253966,114822.2578125
2902.255675967024,115139.6328125
2902.278360785367,114927.0078125
2902.301045602313,115270.78125
2902.32349894068,114823.625
2902.346183755762,115091.1875
2902.368637091801,115002.7890625
2902.391321904556,115361.8203125
2902.4137752387323,114937.0703125
2902.436460049624,115137.15625
2902.4591448591186,115001.25
2902.4815981900356,115025.203125
2902.5042829972026,115006.375
2902.5267363262565,115081.7421875
2902.54942113156,115214.0
2902.57187445782,115157.6796875
2902.5945592612616,115050.859375
2902.6172440633063,115072.6796875
2902.6396973867722,114709.4609375
2902.6623821864882,114805.3046875
2902.684835508091,113699.2421875
2902.707520305945,113510.078125
2902.72997362522,113433.296875
2902.7526584207453,113661.71875
2902.77534321534,114975.25
2902.797796531354,115248.0703125
2902.82048132362,115122.109375
2902.8429346377725,114762.8046875
2902.8656194281766,115416.765625
2902.8880727395344,115225.9375
2902.910757528074,115353.28125
2902.9334423152177,115002.9296875
2902.9558956237825,115512.421875
2902.9785804085986,115338.6640625
2903.0010337153,115282.515625
2903.0237184977877,115006.171875
2903.0464032798072,115582.8125
2903.068856582784,115174.125
2903.091541362478,115091.2734375
2903.1139946635913,114947.0078125
2903.1366794414225,115115.375
2903.1591327402075,115119.4921875
2903.1818175157086,115084.203125
2903.2045022898146,115138.15625
2903.2269555858056,115018.21875
2903.249640358049,114850.015625
2903.2720936517117,115065.53125
2903.2947784220923,115161.65625
2903.317231713427,114595.4453125
2903.3399164814778,114998.7109375
2903.3626012481327,114955.96875
2903.385054536674,115291.2109375
2903.6165316770166,115196.1328125
2903.63898495345,114690.0
2903.6616697061336,114910.6328125
2903.6841229807055,114931.5
2903.706807731527,115182.9453125
2903.729492480953,114842.6875
2903.751945752264,115022.0234375
2903.7746304998273,115075.2109375
2903.797083768811,115450.5703125
2903.8199999912267,114942.0703125
2903.8426847355304,115066.0703125
