time,flux
3554.5973897070326,231017.828125
3554.6177600713722,230667.265625
3554.638361915686,230669.59375
3554.6587322786286,230931.71875
3554.6793341215434,230984.0625
3554.69993596446,231049.421875
3554.720306324609,231013.078125
3554.740908166127,230968.25
3554.761278525346,230870.5625
3554.7818803650016,230779.625
3554.802250722821,230991.390625
3554.8228525610816,230854.265625
3554.8434543988747,230964.546875
3554.8638247543663,230950.65625
3554.884426590764,230893.53125
3554.9047969453245,230762.46875
3554.9253987798584,230805.046875
3554.946000614393,230932.265625
3554.9663709666247,230923.03125
3554.986972799296,230891.109375
3555.007343150132,230728.40625
3555.0279449818713,230788.40625
3555.0483153313094,230968.234375
3555.068917161188,231035.953125
3555.0895189906,230928.84375
3555.109889338175,230956.875
3555.1304911661905,230930.125
3555.150861511903,230851.765625
3555.1714633385222,230973.25
3555.192065164674,230901.28125
3555.2124355085234,230712.015625
3555.23303733328,231179.578125
3555.2534076757324,230773.25
3555.274009499091,230943.984375
3555.2943798406136,230975.484375
3555.3149816621085,230922.375
3555.335583483139,230891.640625
3555.3559538227987,231067.40625
3555.376555642431,231148.453125
3555.3969259802293,230895.421875
3555.41752779893,230792.875
3555.4381296162346,230825.984375
3555.4584999521694,230876.875
3555.479101768542,230982.09375
3555.4994721030807,231014.703125
3555.5200739180564,230797.46875
3555.5404442516624,230830.203125
3555.5610460652424,230981.15625
3555.5816478778897,230895.5625
3555.602018209168,231098.765625
3555.6226200208844,230808.78125
3555.6429903507646,230999.265625
3555.6635921610855,230931.078125
3555.684193970473,230993.109375
3555.7045642984917,230850.328125
3555.725166106949,230993.328125
3555.745536433569,230868.203125
3555.766138240165,230950.25
3555.786508565388,230906.28125
3555.8071103710513,230978.078125
3555.8277121757837,231103.921875
3555.8480824991443,231155.296875
3555.8686843029463,230918.4375
3555.889054624909,230881.640625
3555.9096564268484,230978.1875
3555.930258228786,231139.640625
3555.9506285484217,230775.40625
3555.9712303489637,230943.9375
3555.991600667667,230875.09375
3556.0122024663465,230966.234375
3556.0325727841196,230795.5625
3556.0531745814014,231087.328125
3556.0737763786824,231198.734375
3556.0941466941267,231029.421875
3556.114748489547,230912.953125
3556.13511880406,231052.75
3556.155720598082,230953.078125
3556.176322392104,231264.875
3556.196692704289,230913.640625
3556.2172944969147,230779.4375
3556.237664807702,230922.21875
3556.2582665989307,230965.25
3556.2786369087876,231133.984375
3556.299238698619,230966.140625
3556.3198404879836,230772.65625
3556.3402107955135,231046.84375
3556.3608125834808,227572.375
3556.381182890544,227298.515625
3556.4017846771153,226998.453125
3556.42238646322,227212.265625
3556.4427567679563,227385.828125
3556.463358552664,230743.25
3556.483728856469,231015.984375
3556.5043306397797,230956.234375
3556.524700942187,231018.5625
3556.545302724567,230908.390625
3556.5659045064817,230838.890625
3556.5862748070253,231029.4375
3556.6068765875425,230873.4375
3556.6272468866905,230907.578125
3556.6478486662763,230902.0
3556.6684504449318,230986.59375
3556.6888207426814,230675.28125
3556.7094225199403,230839.796875
3556.729792816292,230736.0625
3556.750394593086,231031.546875
3556.7707648880405,230735.046875
3556.791366663437,230954.546875
3556.8119684379008,230877.796875
3556.832338731461,230907.078125
3556.8529405049926,230807.796875
3556.873310797621,230837.328125
3556.893912569756,231043.640625
3556.914514341893,230942.578125
3556.934884632191,230717.140625
3556.955486402931,230852.40625
3556.975856692764,230952.921875
3556.996458462572,230819.109375
3557.0168287510082,230871.4375
3557.0374305194186,230800.859375
3557.058032287364,230740.296875
3557.0784025744038,231022.21875
3557.099004341417,231046.28125
3557.119374627526,230846.46875
3557.139976393608,230761.265625
3557.160578158758,230760.375
3557.1809484434707,230907.828125
3557.201550207689,230979.3125
3557.2219204910048,230831.921875
3557.2425222547586,230788.5625
3557.2628925371423,230932.21875
3557.2834942994996,230825.703125
3557.3040960618555,230763.5625
3557.324466342843,230919.34375
3557.3450681042677,230780.90625
3557.365438384323,230793.0
3557.386040144351,230702.046875
3557.4066419043806,230756.21875
3557.427012183504,230663.359375
3557.4476139426015,230817.140625
3557.4679842203273,230640.65625
3557.48858597896,230694.46875
3557.5089562562202,230850.90625
3557.5295580134557,230795.203125
3557.5501597706893,230566.59375
3557.5705300470195,231008.921875
3557.5911318033227,230722.140625
3557.6115020787215,230898.484375
3557.632103834558,230799.625
3557.6527055899314,230792.015625
3557.6730758643976,230950.296875
3557.693677619305,230849.515625
3557.7140478933065,230768.984375
3557.7346496472805,230774.828125
3557.755019920817,230806.28125
3557.7756216747916,230842.78125
3557.7962234278366,230873.578125
3557.8165937009053,230892.984375
3557.8371954539502,230878.0625
3557.8575657260876,230912.25
3557.8781674791326,230890.6875
3557.898769231244,230782.75
3557.919139503383,230654.515625
3557.9397412554968,230709.84375
3557.960111527169,230957.34375
3557.980713278816,230515.375
3558.0010835504886,230822.453125
3558.021685302136,230937.375
3558.0422870537823,230669.625
3558.062657325456,230802.90625
3558.083259077103,230833.9375
3558.1036293483103,230652.203125
3558.1242310999573,230768.6875
3558.144832851603,230852.578125
3558.165203122812,230750.375
3558.185804874923,231044.84375
3558.2061751465976,230961.875
3558.226776898244,230725.90625
3558.2471471703825,230617.75
3558.2677489224957,230961.140625
3558.2883506750727,230962.375
3558.3087209476785,230876.890625
3558.3293227002555,230830.03125
3558.349692973326,230899.921875
3558.3702947263705,230721.078125
3558.3908964803445,231045.859375
3558.4112667538807,230801.609375
3558.4318685078556,230758.578125
3558.452238782323,230669.265625
3558.4728405372307,230932.25
3558.4932108121616,230989.046875
3558.5138125675353,230934.34375
3558.5344143238376,230871.21875
3558.554784599702,230807.546875
3558.575386356473,230662.5
3558.5957566332663,231047.953125
3558.616358390968,230798.84375
3558.6369601491333,231015.375
3558.6573304273265,230982.046875
3558.6779321864237,230749.640625
3558.698302465547,230852.375
3558.7189042251107,230801.34375
3558.7392745051648,231131.96875
3558.759876266125,231012.015625
3558.7804780275515,231023.328125
3558.8008483085373,230768.96875
3558.821450070895,230973.65625
3558.841820352813,230805.40625
3558.8624221156347,230963.484375
3558.88302387939,230993.25
3558.903394162238,230899.90625
3558.923995926458,230991.03125
3558.944366210705,231001.5625
3558.9649679753893,231043.28125
3558.9853382596366,230923.234375
3559.0059400252535,230836.46875
3559.0265417904034,230972.421875
3559.0469120760476,230944.171875
3559.067513841663,231050.734375
3559.087884127307,230902.328125
3559.1084858933896,230921.875
3559.1290876599364,230870.609375
3559.1494579455807,231110.9375
3559.1700597116633,230862.203125
3559.190429997771,230928.078125
3559.211031763854,230863.3125
3559.2314020494973,231076.71875
3559.2520038155794,231159.3125
